Review,sentiment
"Sebenarnya aplikasi ini bagus. Tetapi kenapa sekarang mau lihat saldo yang dikumpulkan kok ada Kesalahan Autentifikasi salah. Tokong diperbaiki dong min. Karena saya mau kasih rating untuk picker sampah yang krmarin diambil, jadi terkendala.",-1
"Sempat 1x gunakan aplikasi eRecycle, tapi kok beberapa hari ini tdk bisa ya? Malah diminta periksa koneksi internet...",1
Daftar SUSAH. Disuruh periksa koneksi terus pdhl koneksi wifi & paket data lancar,-1
Aplikasinya kenapa sering banget gabisa dibuka. Bilang koneksi jelek koneksi jelek terus,-1
"Aplikasinya tiba2 tidak di buka,kesalahan autentikasi,di coba log out dan log in tidak bisa,dan selalu kesalahan autentikasi. Email 3 hari tidak ada jawaban. Dear admin eReycle,please jawab email.",-1
Sangat membantu untuk mendorong mengsortir sampah daur ulang 👍,1
"Aplikasinya bagus, tp GK bisa pilih jadwal, padahal sampah sudah di pilah",0
"Baru pertama kali gunakan eRecycle, sangat memuaskan baik dari segi pelayanan dan petugas yang angkut barang juga ramah dan baik.",1
"Currently one of the best recycle platform in the Playstore, mudah cara pakainya tinggal scan barcode produk yang kita pakai atau masukkan sendiri berat sampah sesuai dengan jenisnya dalam aplikasi (biarpun cara kedua ini agak merepotkan). Kurangnya hanya jumlah produk yang bisa langsung scan sedikit sekali, jadi harus pakai cara kedua yang merepotkan tadi. Overall tetap aplikasi yang bagus 👍👍",1
Ini kok saya mau liat saldo kesalahan data autentik terus. Udh mana saldonya udh gede lagi.,-1
baru mau daftar aja ga bisa bisa terus . kesalahan autentikasi terus . yo wiss uninstal lagiii .,-1
"Masih ganguan ya sistem nya , lama juga ya perbaikannya..",0
"Sudah beberapa hari ini gak bisa dibuka selalu muncul tulisan ""kesalahan autentikasi"" terus...",-1
"Kesalahn jaringan mulu kalau login min, kecewa😔",-1
Keren.. Kita engga usah repot-repot bawa-bawa sampah daur ulang. Tinggal di jemput sama tim eRecycle. Mudah-mudahan timnya amanah dalam perhitungan harga sampah daur ulang kita. Aamiin,1
Platform yg sangat berguna untuk mengumpulkan sampah.terlebih lagi minyak jelantah yg terkadang kita bingung mau buang kemana. Tpi untuk catatan tolong dikembangkan aplikasinya terlebihn untuk l masalah pencairan. Kenapa sangat susah sekali dan harus menunggu berhari2 untuk akun saya pribadi.tapi tidak tau dgn akun2 yg lain. Di tambah CS yg sangat sangat sangat slow respon. Terimakasih sebelumnya,0
"Sy sdh coba daftar pakai 2 email, gagal trs. Dapet kode otp 2-6x, tapi di aplikasinya ga muncul untuk input otp. Mencoba login langsung, tp gbisa. Ktnya hrs daftar pakai email lain. Sudah bagus gagasannya, tinggal diperbaiki aplikasinya.",0
"Aplikasi ini sebenernya bagus banget, tapi kenapa. Untuk wilayah provinsi yang lainnya belum disediakan.. seperti saya mau daftar dan mau milih cakupan kota provinsi SUMSEL, lalh saat dilihat ternyata belum disediakan, kecewa banget sih sebenernya, coba dong min tambahin cakupan provinsi maupun kotanya😭",-1
"Aplikasi nya Keren Dan Menyenangkan, Tapi di sayang kan buat keluarga² kita di daerah Lain Termasuk saya Di Sulawesi, Itu tidak bisa di jemput Padahal udah ngumpulin Sampah Banyak, eh tau nya kota saya nggak masuk, Tapi tetep semangat Dan Semoga lebih baik ke depan nya!KeepStrong!!",1
"Keren aplikasinya bisa menjemput sampah tanpa biaya , banyak pilihan sampah yang bisa dikelola dan dikelompokkan aplikasi yang sangat bermanfaat, setidaknya kita bisa mengurangi sampah untuk hasil/ upahnya urusan belakangan saja jangan terlalu berharap, sampahnya sudah dijemput tanpa biaya saja seharusnya kita lebih bersyukur 🙏🏻👍🏻untuk estimasinya ya tidak bisa dipungkiri mungkin manajemen nya masih kekurangan SDM, bisa dibilang baru perusahaan dan aplikasinya berkembang di Indonesia",1
"Aplikasinya udah bagus,,tapi sayang untuk jangkauan areanya kurang luas. Tolong dong areanya diperluas lagi minimal untuk yang area jawa. Paling tidak didaerah surabaya dan gresik. Karna saya suka ngerasa agak berat buang sampang di TPS tanpa dipilah,terutama untuk yg limbah minyak. Terimakasih",1
"Tujuan dr aplikasinya saya sgt apresiasi. Tp pas mau daftar utk penetapan alamat jemput, susah, lama dan tdk berhasil setelah bbrp kali dan nungguin cukup lama. Padahal koneksi bagus. Tlg diperbaiki ya. Ksh 4 dlu nnti klo emng dirasa manfaatnya, ksh bintang 7",1
"Saya pengguna lama tapi dari bulan Agustus sampe sekarang terkendala mulu. Awal2 bagus serba cepat sekarang serba lama, cs lama, pickup lama, update status penjemputan nya juga lama 👎 cs wa maupun ig respon lama dan ga ada solusinya. Bener2 kecewa banget.",-1
"Hai erecycle!! sebelumnya terimakasih sudah membuat aplikasi yang sangat berguna dan sangat bermanfat. jujur, seneng bgt ada aplikasi ini. Tapi sangat di sayangkan lokasi penjemputan belum menyeluruh. aku tinggal Kab.Bekasi yang terletak di Kec.Cibitung, sedangkan di aplikasi cuma ada Tambelang:( jadi agak susah ya kalo mau minta tolong untuk di angkut sampah plastiknya :( Itu aja sih yang mau aku sampein. Semoga kedepannya lebih lengkap untuk alamatnya yaa.. Thank u dan semangat terus!!!👋🏻❤️",1
"Tim penjemputan sangat mengecewakan, banyak alasan dan drama sendiri menemukan rute, seolah-seolah salah titik penjemputan, berbelit, tidak ada usaha untuk menyelesaikan masalah, BURUK SEKALI. Hampir dua minggu lebih dijanjikan akan melakukan penjemputan ulang, tapi akhirnya suruh di cancel saja. LUAR BIASA BURUK!",-1
"Gak bisa daftar dengan alasan nomor telepon sudah terdaftar,masukin nomor telepon yang lain, alasan nya sama. Gak mungkin banget kan. Mungkin karena di Depok belum available jadi begitu. Infrastruktur nya disiapin dulu,baru launch apps!",-1
"Sebenernya aplikasi ini bagus untuk ngurangin sampah. Sayangnya pick up nya lama banget hampir sebulan. Sampah sampe numpuk banyak. Tolong klo permintaan banyak, picker nya jg ditambah",0
"Sebenarnya e recycle sangat bagus tetapi kadang untuk pemakaian scan kadang bisa dan tidak jadi harus memilih jenis secara manual dan terbatas dan juga wilayah jangkauan penjemput sangat terbatas sekitaran jakarta saja, padahal lokasi saya di daerah bintaro sektor 9 namun tidak masuk jangkauan penjemputan hal ini sangat di sayangkan alangkah baiknya jika diperluas, smoga e recycle lebih baik kedepannya.",0
"gabisa login,udah gitu kode aktivasinya katanya udah dikirim padahal gak ada pesan masuk 1 pun padahal saya ada kuota sinyal juga 4G udah gitu pas masukin email sama sandi nya dibilang salah sampe ganti sandi akun berkali² tapi ttp katanya salah! gimanasi.. mengecewakan! kalo tau gini mendingan gausa download aja ngabisin kuota aja huuuh:(((",-1
"Saya berdoa dan berharap semoga aplikasi ini semakin populer dan orang2 semakin sadar bagaimana memilah sampah. Aplikasinya sudah bagus, tidak lemot dan akurat. Gara2 aplikasi ini saya jadi rajin memilah sampah, yg awalnya saya bingung harus apakan.",1
"Teruntuk developer PT. MULTI INTI DIGITAL LESTARI, aplikasi yang sudah perusahaan ini buat sangat bagus, tapi kenapa belum bisa di gunakan di daerah, kenapa aplikasi ini hanya melayani area jabodetabek? Untuk sementara saya kasih 5 bintang dulu",1
Sejauh ini msh bagus.. Krn driver nya sangat ramah & sangat sabar jika kita tanya tiap hari dgn detail.. penjemputan 2 Minggu baru di ambil 😃😃😃.. ya sabar lah.. & harga nya emang sangat murah..,1
"Aplikasi ini sangat membantu masyarakat untuk memilah sampah, seluruh sampah non organik bisa dipilah. Penjemputannya juga cepat, layanannya mantap. Semoga semakin banyak orang yang pakai aplikasi ini, jadi makin banyak sampah yg didaur ulang dan tidak mencemari lingkungan.",1
"Baru juga mau mulai, lagi setting Alamat Penjemputan Loadingnya naudzubillah... Dicoba diketik juga gabisa... Bingung, padahal udah coba pake Wifi dan Internet sendiri... Udah nunggu semenit, 5 menit, 10 Menit... Yaudahlah...",0
"Aplikasinya bagus. Tapi kategori jenis barang masih sangat terbatas. Seperti kategori logam, hanya dalam bentuk kemasan almunium. Sedang logam logam dalam bentuk yang lain belum ada. Sehingga membingungkan dalam pemilahan barang.",1
"Tujuan aplikasinya bagus sih tapi sayang belum semua kota yang ada diindonesia yang terjangkau, aku udah download dan udah daftar tapi pas liat daftar kota nya kota aq g da, adanya cuman di jakarta doang jadi aq cuman kasih bintang 2 aja",-1
Sy sangat apresiasi aplikasi ini dan sy sangat berharap sekali cakupan wilayah bisa di perluas klo perlu se-nusantara di samping menjaga lingkungan tdk menutup kemungkinan membuka lpngn pekerjaan....,1
Saya sudah instal tapi Unistal lagi karna tempatku tidak terdaftar. Semoga secepatnya kota subang terdaftar supaya banyak sampah yang terkelola dengan baik.,1
"Blom bisa di gunakan di daerah bogor, jadi saya kasih bintang tiga klo udh bisa saya tambahkan , kenapa saya download karna saya ingin mendukung app ini semoga makin berkembang dan bisa mengurangi sampah plastik dari pemukiman , semoga tahun dpt udh Jabodetabek",0
Aplikasi ini bagus mempermudah pemilihan sampah tapi Wilayahnya tolong diperluas dong. Terus kenapa ya saya scan barcode berbagai jenis sampah tapi gak ada yang cocok? Tolong ditingkatkan lagi,0
"Menurut saya aplikasi ini sangat menarik dan bagus apabila memang benar dapat di terapkan di indonesia Karena menurut saya hal ini dapat mempermudah penyeleksian sampah plastik dan tidak , dari sampah plastik yg di setorkan tersebut masyarakat juga mendapatkan keuntungan dengan dihargainya plastik yg kita setorkkan dengan jumlah uang tertentu sesuai berapa banyak sampah yg kita setorkan, hal tersebut membuat masyarakat semakin semangat untuk mengumpulkan sampag plastik dan berkurangnya limbah",1
"Walaupun saya di lampung, saya tetap dukung aplikasi ini karena dapat mengurangi sampah plastik yg ada di jakarta dan depok, semoga makin sukses dan bisa menjadi contoh bagi semua developer lokal agar membuat aplikasi yang bermanfaat yaa! <3",1
"Suka banget,tapi sayang di daerahku belum ada",1
Saya masih pemula dan baru daftar saya lihat iklan di Snack video..saya install..dan saya punya sampah2 harus saya pilah2...tetapi CS kurang respon ya ..mau bertanya pelit bgtt di WA...plus balas lama...ga bermutu nich aplikasi..,-1
"Pas daftar ada pilihan lokasi pengambilan sampah tapi hanya muter aja padahal gps on dan ga bisa cari manual jg jadi ga bisa daftar. So sad, padahal rumah di jaktim.. :(",-1
"Sy mau msk tp lupa kata sandi nya sdh beberapa kali coba menggunakan layanan ""lupa kata sandi"" tp gak dpt kiriman 0kode otp mau daftar lg gak bisa hrs menggunakan nohp lain sedangkan nohp sy cuma ini satu satunya tolong bantu gmn caranya spy bisa buka dan masuk lg ke appk ini thanks",1
Aplikasi yang konsepnya baik. Semoga didukung dgn kehandalan dari operasional aplikasi ini. Semoga selalu ada perbaikan2 sistem aplikasinya,1
Hai ini terbaik dan saya baru akan mencoba krn slm ini ada yg mengumpulkan . Selain botol dll apa bisa kantong plastik ya mengingat disini ada usaha laundry jd banyak sekali plastik kantong setiap hari mhn arahan kalau bisa plastik kantong bagus banget tks,1
"Sebelumnya saya minta maaf, untuk harga tolong disesuaikan dengan dilapangan, sering2 survei market dong min, masa harga minya goreng 1L 4000 sedangakan dilapangan 1L bisa 8000, kalo bicara soal ada layanan jemput semuanya pun dijemput ngga ada yang mengantarnya. Tolong diperbaiki, Maaf saya uninstall dulu dan rate satu sampai harga sesuai dengan dilapangan.",-1
Sayangnya hanya tersedia di jakarta dsk.. utk privinsi lain belum terjangkau..agak kecewa padahal udh pilih² sampah...,-1
"Ga bisa masuk tulisan nya kesalahan jaringan terus padahal udh coba pake wifi tapi hasilnya nihil,, update app nya yg bener dnk",-1
"Ndak bisa daftar, alasannya minta masukkan alamat. Tapi ndak bisa tulis alamat dan klik di lokasi saat ini atau pilih lokasi juga ndak bisa.",-1
"Aplikasinya uda bagus, tpi cakupan wilayahnya diperluas lagi untuk daerah yang lain juga. Bukan hanya untuk daerah jakarta saja okayy..",1
"Harga sampahnya murah. 1point 1rupiah..lebih murah dari pengepul yg ada didekat rumah saya.. Contoh..Gelas bening plastik,tanpa plastik penutup 1kg dihargai:2450.. Sedangkan dipengepul dekat saya 1kg dihargai:5500..jauh kmna mana. Dan masih banyk lagi hrga perbandinganya dengn pengepul dekat rumah... Mending jual didekat rumah saja,lebih mudah lebih mahal harganya.",-1
"Sebenarnya sangat terbantu kalau misal tersedia di berbagai wilayah, bukan hanya di depok, tangerang dan jakarta. Mohon untuk di upgrade lg,",0
"Andai bintang nya ada tujuh saya kasi bintang tujuh dech, 🌟🌟🌟🌟🌟🌟🌟😄ini aplikasi sangat bagus👍 untuk pelestarian lingkungan terutama sampah daur ulang, terimakasih eRecycle oh yah sampah dirumah saya banyak nich.",1
"Jujur saya sangat berharap jauh ke depan bukan hanya semata faktor ekonominya,,tetapi yg harus disadari adalah tujuan penyelamatan kehidupan jangka panjang,menyangkut ekosistem bumi,dan memberikan jaminan keberlangsungan kehidupan bagi anak cucu kita, segera perluas daerah cakupan dan upgrade pelayanan",1
Aplikasi ok. Cuma pas minta pickup lama bgt ngga ada respon. Tau ini bener atau ngga aplikasi nya berjalan atau ngga jg gak jelas,0
"belum dicoba, saya tertarik dengan aplikasi recycle area jakarta. akan saya gunakan nanti di download dulu ajaa guys karna akan berguna banget kedepannya",1
Bagus tapi kok belum ada yg di solo dan sekitar yaa,0
aplikasi bagus tetapi untuk daerah penjemputan hanya untuk jakarta. ditunggu updatean selanjutnya untuk penjemputan dikota bekasi baru instal lg,1
"Baru mau mulai pilah sampah dan seneng udah nemu app ini. Tapi kecewa saat gue digantung lebih dari seminggu sampah ga dijemput, diundur mulu. Complain ke CS nya juga dicuekin.",-1
Dengan adanya eRecycle saya merasa terbantu karna dapat mengumpulkan sampah dan menyalurkannya dengan mudah. Terimakasih eRecycle 👍,1
Gak bisa nentuin titik koordinat mapsnya untuk lokasi jemput. Tiap coba koneksi gak nyambung padahal internet lagi bagus,-1
"Udah bisa login, tapi kenapa semua yang saya pindai ga termasuk kategori ?? Padahal udah enak tinggal scan tapi semuanya ga cocok ..",1
"Mau daftar gk bisa daftar😅 Verifikasinya gagal, mau masukin OTP, bukannya muncul kolom yg buat masukin angka malah keluar kata kesalahan saver Pdhal mau coba aplikasi ini",-1
"Bintang 5 gak pake mikir panjang, aplikasi yg sangat-sangat dibutuhkan untuk keberlangsungan bumi dan lingkungan.😍👍 Sayang bgt, baru ada di Jakarta dan sekitar. Semoga next, jangkauannya tambah luas dan udah sampe Semarang🙏",1
"Pelayanan yg SANGAT MENGECEWAKAN. Saya sdh beritahukan/rincikan + lampiran photo² via japri WA bhw selain ada sampah botol plastik (dengan 3 karung besar), ada juga 2 tv, 1 monitor komputer juga ada helm. Lalu pihak penjemput mengatakn kalo barang² elektronik & helm tdk bisa diterima,dia bilang CANCEL aja. Sharusnya dia tetap dtg dgn hanya mngambil sampah botol² plastik yg 3 karung tsb & gak usah diambil selain itu. Ditantang CANCEL, mk saya respon SILAHKAN CANCEL. Chat sy yg dulu jg gak disave",-1
"Sangat membantu mengurangi limbah sampahnya, tapi klo bisa bukan hanya sampah plastik yg diterima hanya usul saja termasuk limbah Kertas atau kardus.",1
Bagus sekali jadi sampah bisa berguna lagi...cuma masih bingung dengan timbangannya karena takut ngak sesuai dengan hitungan kita,0
"harganya dibelinya terlalu murah, mending jual ke org yg biasa beli di tempat deh, harga lebih tinggi....",-1
"Sayang banget titik penjemputannya belum ada yang sampai ke kotaku, padahal udah excited banget buat gunain aplikasi ini.",1
"Udah exited banget ada aplikasi ini, tapi pas install kode verifikasi nya gak ada yang masuk ke email, tolong di perbaiki lagi",-1
Sangat membantu kami yang perduli lingkungan sehingga bisa semangat memilah sampah dan kemudahan erecycle untuk menjemput sampah yg bisa di olah kembali. Sangat bermanfaat,1
"Mohon d perbaiki untuk penjemputan ,kami sudah order masih harus menunggu beberapa hari .sedangkan kami tempat untuk menyimpan sampahnya terbatas.saya d daerah tambun .",0
"Tak bisa memsukan no hp ,kesalahan server teeruss ,padahal udah 10 kali coba di masukin Kalah sama aplikasi game online Jangan sampai kalah sama game online dong Ayoo semangat pahlawan lingkungan biar INDONESIA tetap punya garis khatulistiwaa",0
programnya bagus. tapi sayangnya belum banyak wilayah dan jenis sampahnya. saya harap nanti ada untuk oli bekas juga,1
"Lama banget y kode aktivasi dikirim ke email, sampe skrg pun ga berhasil bwt daftar, maaf uninstal",-1
Pick up hampir 2 minggu krn armada kurang. Tapi bapaknya ramah. Seneng bgt bisa ikut dlm pelestarian lingkungan.,1
Apk bagus tapi untuk area nya tolong di perluas dan pelayanan call center harus dikaji ulang yaa semangat tolong up terus ya developer erecycle update terus yaa,0
"Bagus aplikasinya namun jangkauan nya belum cukup luas, masih kisaran wilayah Jabodetabek.",-1
Perlu waktu banyak dr mulai order hingga poin masuk s.d 3 hari. Penjemputan tidak bisa langsung ad waiting 1-3 hari,1
Interested banget sm aplikasi inii. Tp kapan bisa mencakup wilayah lain ya :( ayo dong dikembangkan lagi cakupan wilayahnya 😭,0
"Jujur mau scan barang apa karena semua barang plastik di rumah ga bisa di scan tidak terdaftar di lestari pdhl banyak botol plastik yg ada tanda recycle. Please lah banyakin produk nya dan kalo bisa jangan diangkut 1kg perjenis yg ada bisa nunggu setahun buat 1kg 1jenis barang, misal 1kg barang dicampur botol kecap, saos, shampoo gitu huft semoga kedepannya lebih bagus lg ya😉",0
Saat ini aplikasi cukup bagus. Hanya saja d wilayah saya belum terjangkau penjemputan sampah dari e recycle,1
Gampang penggunaannya apps nya. Program pengeloaan sampah yg bagus.,1
"Bagus banget,sehari langsung di pick up.Puas sekali,mudah juga digunakan.Terimakasih E recycle😍😍",1
Aplikasinya bagus tapi sayang gak ada penjemputan daerah Sumatra ya tolong admin di lengkapi lgi wilayahnya,-1
Bagus sih sayang didaerah Jatim belum ada tolong dong disetiap daerah dikasih pliiss bagus ini aplikasi kalo semua daerah ada,0
"Tidak ada penjemputan di daerah Jawa Tengah sediih huhuhu, semoga kedepannya titik penjemputannya di tambahinn",1
"Bagus ko, sederhana penggunaan an nya, bagus, respon admin ini juga bagus ko jelasin nya",1
Saya udah coba berkali-kali masukin alamat sesuai gps selalu tidak berhasil. Mohon dibantu permasalahan nya,0
Ayo kasih rating bagus yg positif buat app ini toh app ini jg tidak merugikan kalian sebaliknya menguntungkan masyarakat dalam hal mengelola sampahnya bikin lingkungan jadi bersih lagi pula sampah dituker jadi point yg bisa jadi duit,1
"Min tolong di tambah dong kota nya saya nyarik di Pekanbaru enggak ada , Padahal aplikasi nya bagus loh",-1
Tolong kak untuk area masih kecil belum terlalu besar kami yg tidak ada rute penjemputan sampah. tolong masukan untuk area Pekalongan kak 🙏🙏,1
"Pliss lah, adain di kota makassar juga.. Sampah aku bnyk bngt dibuang gitu aja.. Nnti klau udh ada di makassar aku gnti bintangnya jd 5, oke..",-1
"Ini adalah aplikasi yang sangat bermanfaat, tolong perluas lagi wilayahnya, didaerah kediri belum ada nih",1
Reset password tidak berfungsi. Padahal kode yang diketik sama dengan otp,-1
"Sayangnya belum ada opsi buat kec Cibitung, mau pilih list kota antara kota Bekasi atau kab Bekasi pun kec Cibitung ya belom ada, moga segera include sih ya biar segera pick up",1
"jadi gini,mungkin untuk wilayah yg masih belum bisa mengakses fitur ini,dikarenakan di wilayah tersebut masih belum ada pihak yg bekerja sama dengan develop ini",1
"Alhamdulillah sangat terbantu dg adanya aplikasi ini, dan ada keuntungan dijemput ke lokasi.",1
Parah Aplikasinya Sulit untuk Masuk dan Daftar baru juga mau buat min...,-1
"Sudah satu minggu, barang bekas belum dijemput juga 😴😴 Usul aja, kalau dibuat drop point aja, jd kita ga usah nunggu lama, terus pihak eRecyle juga ga capek muter2 cari alamat",-1
Kenapa bisa saldo habis didonasikan pdhl saya ngga pencet apapun bahkan udh lama ngga buka ehh sekalinya buka saldo sudah didonasikan.,0
ga jelas ini app msh ada yg ngurus atau ga. pesen penjemputan tp ga ada respon sm sekali.,-1
Bagus aplikasinya... cepat penjemputannya dan sampah sangat bermanfaat,1
"Saya kasih bintang 2 dulu karena ga bisa diinstal,nnti klo udah bisa dan bagus baru nambah",-1
Adain di berbagai daerah dong 🙏 biar bis abuka lowongan kerja dan melestarikan alam Indonesia secara keseluruhan.... Di daerah Sulawesi Utara belum ada nih 😊,1
"gk bisa daftar, kesalahan jaringan terus padahal jaringan nya cepet",-1
"Pegawai yg pickup di tambah lagi, masa dari request ke pickup lama banget, keburu bau sampahnya dan makan tempat. Csnya juga gak ada respon di WA. Pelayanan payah.",-1
Aplikasinya sangat bermanfaat untuk bantu pengurangan limbah.,1
Pelayanan bagus sangat membantu untuk sampah plastik yg tidak dipakai.,1
Driver ramah dan kooperatif. Pengakutan cepat,1
"saya harap ini bisa terwujud untuk seluruh indonesia, bila butuh bantuan area karawang, kami siap..",1
"kerenn, sangat membantuu aku berharap banyak orang² tau ada aplikasi ini bakal aku kasi tau temen temenku dan promosikan lewat tiktok 😍💐",1
"Bagus banget. Terimakasi ya semua, para developer, para pekerja. Sudah bantu menjaga bumi tempat kita tinggal. Memang benar jika mau bumi kita baik, tidak hanya dari pemerintah saja yang bekerja, tetapi kita sebagai warga juga harus berpartisipasi dalam hal ini, memilah sampah agar lebih mudah di daur ulang. Semangat terus 🤜🤛",1
"Yah kirain sudah masuk ke plosok2 ternyata cuma daerah jakarta dan sekitarnya, seperti madura belum",0
"Aplikasinya bagus, tapi wilayahku ga ada:( Lengkapi lagi ka 😀 daerahnya",0
"Aplikasi ini jelek,masa saya udh daftar kodenya ga masuk"" sih?!,kaga jelas banget dh nih app",-1
"Sempet terkendala, kode OTP nya salah, jadi gak bisa aktivasi, padahal udah bener ngisinya. Semoga sukses ini aplikasi. Penyelamat lingkungan. Semoga semakin maju, bisa memperluas area cakupannya. Please ke SUKABUMI...",1
"Saya sdh 1 th menggunakan aplikasi ini, alhamdulillah daur ulang RT dpt teratasi.... 👍👍👍",1
"Sy mau sudah daftar tpi kode blm di kirim, sy ulang malah tidak bisa menggunakan lagi nomor HP yg tadi krna sudah terdaftar ini gimna ya",-1
Cukup membantu. Boleh improve terus ya gan.,1
"Sangat membantu sekali aplikasi ini, kalau bisa harganya naikin sedikit 😁",1
Mantap semoga Indonesia ini menjadi rapih dan bersih dan tidak ada lagi banjir 🙏 amiin☺️.. semoga lancar aplikasi erecyle 💪👍,1
Bagaimana cara menggunakannya kenapa setiap saya scan selalu maaf produk sampah tersebut tidak terdaftar pada lestari,0
Aplikasi udh bagus cuma sayang ga ada kota Bandung :( tolong tambahin,1
"Sebenarnya Untuk di wilayah Bandung dan sekitar nya mungkin kita bs bantu beberapa kerja sama..dan kira"" persyaratan apa saja yg bs kita bantu untuk proses kerja sama",1
"Aplikasi pemakaian gampang, sampah yg sudah dipilah cepat diambilnya",1
Tidak ad petugas sama sekali,-1
"Bintangnya blm full,, krn jogja blm bisa.. Trus unninstall aj..",0
Sangat membantu edukasi tentang pengolahan limbah,1
"Mohon maaf, kenapa di daerah saya tidak bisa yah, hanya bisa nya di depok - jakarta timur, padahal saya dekat dengan PT multi inti nya yang berada di pondok ungu, kec medan satria, bekasi kota",1
Bisa membantu untuk belajar memilah² bagi pelajar minta tolong ya min di perluas daerahnya jadi gabisa ikut aplikasinya deh di jawa timur ya min biar makin berkembang,1
Pertama kali sih bagus langsung di jemput pas ke 2 kali uda nunggu sampai 14 hari masih ga di jemput taya cs cuma jawab Iyah sudah di atur tapi nyatanya masih belum di jemput,-1
"Sudah 3x panggil penjemput sampahnya selalu datang, meskipun agak sedikit lama sekitar 7 hari. Harga yang diberikan juga cucok sama sampah yang saya setor.",1
"Bagus, suka, dan aman dan juga ramah penerima nya 😄",1
Bintang 2 dulu lah y.. karena provinsi lain masih belum bisa daftar.,-1
Sangat bermanfaat untuk melestarikan lingkungan..,1
Gabisa daftar. Otp nya ga dikirim2,-1
Tambahkan kota sidoarjo semua wilayah jawa kalau tidak ada kota lainnya itu susah cz gak bisa terjangkau.,-1
"Bagus, sangat membantu mendukung ibu2 rumah tangga untuk memilah sampah dari rumah.",1
"Seneng banget pake aplikasi ini,,sering banget dapet hadiah dan sangat bermanfaat sekali🤗🤗",1
"Kode aktivasi ngga dikirim kirim, udah minta ulang kode sampe lebih dari 4x dan lebih dari 1 jam pun tetep ga dikirim",-1
Aplikasi jelek..otp mau ngisi masih muter muter kaya gak jelas ini aplkasi,-1
"Tambahin wilayah luar JKT min.. bagus app nya, so appreciate😍",1
"Aplikasinya tuh udah bintang 5 ya, aku jg mau bumi go green tapi jangkauan area atau lingkungannya kurang luas 😭😭 bisanya daerah jakarta doang 😭😭",0
Tolong di perbaiki tidak bisa aktivasi no hp..,-1
Semoga makin banyak yang peduli lingkungan dan makin Banyak yang menggunakan #PakaiSampaiHabis dan program seperti ini terus makin berkembang dan semoga cepet dalam pengambilan sampah nya,1
aplikasi sangat tidak membantu ko di iklankan,-1
Mau daftar tapi tungguin sms utk konfirmasi tdk kunjung ada,-1
"Alamat saya ada tertera di google hanya RT nya yg slh,mau di perbaiki tp ga bisa ,tlng utk bisa di permudah lg utk pengisian alamatnya",-1
Tingkatan lagi kategori. Bisa baju. Banterai,1
ayo dong beroperasi lagi aplikasinya!,-1
Sangat membantu sekali bisa pick up sampah terpilah,1
Utk GPS ny lama sekali muncul ya dalam pencarian lokasi,1
"Aplikasi yang kreatif untuk peningkatan mutu kesehatan lingkungan dan pengurangan bencana banjir, mantulll banget. Tetapi, apakah saat ini masih terfokus pada limbah plastik saja? Kalau barang limbah lain seperti kardus, pakaian bekas, dan lain sebagainya tidak di tampung juga?",1
Aplikasi bagus dan mendukung lingkungan,1
tolong di perluas di seluruh Indonesia dan juga di daerah Semarang 🙏,1
Mau daftar tapi kesalahan server melulu .. KENAPA ?,0
Sangat membantu. Sekarang jd mudah menyalurkan sampah,1
Aplikasi bagus cuma belum masuk pengambilan ke daerah saya.,1
Udah download apk nya tapi di karawang belum ada huhu... padahal deket jabodetabek,-1
Semoga bisa meluas sampe ke ujung-ujung Indonesia juga dalam waktu yang cepat. aku berharap banget bakalan cepat sampe ke Aceh..,1
Sekarang jadi suka sekali..apa perlu update versi terbaru?,1
Sangat bagus untuk lingkungan saya terus kembangkan yah,1
"Bagus sy suka dengan adanya recycle, saya jadi belajar memilah sampah dengan antusias",1
"pas uda masukin nomer hp biar di sms buat kode nya malah ga masuk"" mengecewakan",-1
"Anjgg Ga jelas sumpah, Gw cari Penjernih video kan, Nah ini ada dipaling atas... Ywdh gw klik, Pas gw download... Kokkkkkkkkk gw disuruh poto barcode anjg, Gw poto gw lanjut kan... Gatau nya die nyamperin kerumah gwww asem",-1
"Sangat mendukung usaha dari Aplikasi ini dalam menanggulangi sampah yang bisa di recycle. Kelamaan menunggu inovasi dari Pemprov, selalu swasta dulu yang mulai. Semoga bisa merata di Jabodetabek, bahkan Indonesia.",1
"Saya mau bertanya,apakah ketika penjemputan dan sudah melakukan timbang sampah saya,langsung dibayar uang chash..",1
Pengalaman terbaik mengunakan aplikasi menabung sampah,1
Bagus sangat membantu. Semoga tambah berkembang amiin,1
"Giliran register , eh dia bilang kesalahan jaringan padahal jaringan saya full",-1
Jawa timur masih belum ada titik penjemputan..,-1
Pelayanan utk penjemputan tidak ada realisasinya. Menurut saya management belum siap utk operasional.,-1
"Sangat bermanfaat, terimakasih erecycle 😇🙏",1
Bagus... Penjemputan nya ramah.. Perhitungan akurat,1
Cakupan kota masih sedikit. Kurang puas!!,-1
"Bintang 3 dulu, semoga tersedia juga utk wilayah kaltim",0
"sayangnya masih terbatas daerah DKI saja, request buat daerah surabaya dan sekitarnya dong kak.. nanti saya ajak semua keluarga, tetangga dan orang orang sekitar saya semuanya kak",1
"Kasi bintang 4 aja dulu karena kurang lengkap kota"" di Indonesia",1
Sangat berguna dan pickernya ramah,1
Mudah mudahan bisa di gunkan Berkelanjutan,1
"Bego link apa lagi ini gw mau daftar shopy food malah keluar kaya gini ,",-1
